从容,cóngróng,tranquille,cmn-7b96883e.mp3," tranquille, Leisurely, lentement, loisir, calme"
老婆,lǎopo,femme,cmn-7be16a7e.mp3," femme, épouse, l'épouse, la femme, Epouse"
均匀,jūnyún,uniforme,cmn-7bf4009d.mp3," uniforme, tenue, Uniform, harmonisation des, Tenue de"
用途,yòngtú,utilisation,cmn-7c081e9a.mp3," utilisation, emploi, usage, l'utilisation"
姿态,zītài,attitude,cmn-7c0eb137.mp3," attitude, attitudes, comportement, attitude de"
智慧,zhìhuì,sagesse,cmn-7c2f44f4.mp3," sagesse, la Sagesse, de sagesse, prudence"
仇恨,chóuhèn,haine,cmn-7c746172.mp3," haine, de haine, haineux, détester, Hates"
掠夺,lvèduó,pillage,cmn-7c947ffe.mp3," pillage, butin, piller, Le pillage, Plunder"
烦,fán,tracasser,cmn-7cf7d262.mp3," tracasser, déranger, ennuyer, gêne, Bother"
蜜,mì,miel,cmn-7cfd4273.mp3," miel, chéri, de miel, du miel, au miel"
国籍,guójí,nationalité,cmn-7cff0d95.mp3," nationalité, de nationalité, la nationalité, nationalités"
代办,dàibàn,Chargé d'affaires,cmn-7d2cab10.mp3," Chargé d'affaires, chargé d'affaires de, de chargé d'affaires, chargé d'affaire, chargé d'affaires d'"
霜,shuāng,gel,cmn-7d3f2844.mp3," gel, givre, au gel, de givre, antigel"
气氛,qìfēn,atmosphère,cmn-7d4d6fbd.mp3," atmosphère, Ambiance, Atmosphere, Ambiance De"
游行,yóuxíng,parade,cmn-7d4dbf27.mp3," parade, défilé, la parade, défilent, défilé de"
恶心,ěxin,nausée,cmn-7d85a3fe.mp3," nausée, la nausée, Nausea, des nausées, Les nausées"
距,jù,à part,cmn-7d8a8f8c.mp3," à part, Apart, En plus, Mis à, A part"
吻,wěn,baiser,cmn-7d9a2b47.mp3," baiser, baiser de, bisou, embrasser, bise"
乖,guāi,bon,cmn-7dc182ee.mp3," bon, beau, Bonne, bien, bonnes"
义务,yìwù,obligation,cmn-7e059a17.mp3," obligation, devoir, L'obligation, engagement"
依照,yīzhào,d'après,cmn-7e21eb5b.mp3," d'après, selon, conformément à, selon l', en fonction de"
社论,shèlùn,éditorial,cmn-7e48c08b.mp3," éditorial, de rédaction, la rédaction, rédaction, de la rédaction"
公布,gōngbù,annoncer,cmn-7e7456ac.mp3," annoncer, Annonce, annoncent un, annoncent"
黑夜,hēiyè,nuit,cmn-7e99e0e4.mp3," nuit, la nuit, de nuit, nocturne"
出身,chūshēn,diplômé,cmn-7e9d54a4.mp3," diplômé, diplômés, d'études supérieures, cycles supérieurs, des diplômés"
竟,jìng,en fait,cmn-7eaff4c0.mp3," en fait, réellement, en réalité, actuellement"
直达,zhídá,par,cmn-7f2bd9f0.mp3," par, à travers, Grâce, au travers, Grâce à"
宝石,bǎoshí,gemme,cmn-7f6a81da.mp3," gemme, de pierre gemme, gemmes, de pierres précieuses, Gemstone"
凿,záo,ciseau,cmn-7f746bc8.mp3," ciseau, ciseau à, burin, biseautée, Chisel"
反,fǎn,anti-,cmn-7f7ab040.mp3," anti-, anti"
无情,wúqíng,impitoyable,cmn-7f81ab0c.mp3," impitoyable, Ruthless, cruauté du, cruauté, cruel"
人士,rénshì,personne,cmn-7fa8c17d.mp3," personne, homme, la personne, Person, de personne"
神情,shénqíng,regardez,cmn-7fc81cdd.mp3," regardez, aspect, paraître, Recherchez, air"
窑,yáo,four,cmn-800ce886.mp3," four, au four, de four à, du four, artificiel"
模范,mófàn,modèle,cmn-802977ce.mp3," modèle, le modèle, maquette, Model, de modèle"
观测,guāncè,Observations,cmn-8035a93d.mp3," Observations, des observations, Mesures, observation, d'observations"
一路平安,yīlùpíng'ān,Bon voyage,cmn-80658e7d.mp3," Bon voyage, bon voyage à, de voyage de fève, fève, de fève"
修建,xiūjiàn,construire,cmn-8098366e.mp3," construire, bâtir, Construisez, Construction, Crée"
屁股,pìgu,cul,cmn-809c33c7.mp3," cul, âne, anal, d'âne"
前后,qiánhòu,Avant et après,cmn-80e6a1e1.mp3," Avant et après, Avant et après le, Avant et après la, Avant et après l'"
带领,dàilǐng,Pour conduire,cmn-81253dcf.mp3," conduire, mener, amener, diriger, aboutir"
制,zhì,système,cmn-8130cfa3.mp3," système, du système, régime, circuit, le système"
牢,láo,prison,cmn-8175fef1.mp3," prison, prison d', la prison d', la Prison, la prison de"
中断,zhōngduàn,Interrompre,cmn-81b224e1.mp3," Interrompre, Interrupt, d'interruption, des interruptions"
苍蝇,cāngying,voler,cmn-8212b4e5.mp3," voler, la mouche, mouche, Envolez"
人体,réntǐ,Le corps humain,cmn-82292c0b.mp3," Le corps humain, Corps humain, Human body, corps humain a"
公安,gōng'ān,sécurité publique,cmn-82390a65.mp3," sécurité publique, La sécurité publique, de la sécurité publique, de sécurité publique"
顺手,shùnshǒu,doucement,cmn-82452689.mp3," doucement, douceur, heurts, sans heurts, en douceur"
暗暗,àn'àn,secrètement,cmn-825477f5.mp3," secrètement, clandestinement, en secret, secret, cachette"
奖金,jiǎngjīn,prime,cmn-825ec37d.mp3," prime, bonification, Bonus sur, bonus, de Bonus"
心思,xīnsi,pensée,cmn-82627622.mp3," pensée, idée, Pensé, pensé que, avis"
精细,jīngxì,fin,cmn-826e7f07.mp3," fin, amende, belle, beau"
后头,hòutou,derrière,cmn-8285d1b9.mp3," derrière, arrière, derrière les, Behind, en arrière"
价钱,jiàqian,prix,cmn-828737bc.mp3," prix, de prix, les prix, cours, le prix"
农具,nóngjù,les outils agricoles,cmn-82a368d6.mp3," les outils agricoles, outils agricoles, Equipement agricole"
惭愧,cánkuì,honteux,cmn-82aa95b0.mp3," honteux, avoir honte, Honte, honte de, Ashamed"
易,yì,facile,cmn-82b0b7ec.mp3," facile, facilement, faciles, aisé, facile de"
居住,jūzhù,en direct,cmn-82ec7a07.mp3," en direct, direct, live, en live, en concert"
作战,zuòzhàn,lutte,cmn-8337cfa9.mp3," lutte, combat, bataille, combattre, bagarre"
呵,hē,oh,cmn-83393701.mp3," oh, Ah, O"
守,shǒu,garde,cmn-838f512c.mp3," garde, gardien, Gardien de, de la Garde, garder"
淋,lín,Tremper,cmn-83c017d7.mp3," Tremper, Asperger la, Drench, Faites avaler, Asperger"
明明,míngmíng,évidemment,cmn-83d8f6c2.mp3," évidemment, De toute évidence, Il est évident, Il est évident que, bien sûr"
手枪,shǒuqiāng,pistolet,cmn-83dffb95.mp3," pistolet, de pistolet, pistol, coup de pistolet, le pistolet"
怀,huái,sein,cmn-84156e6b.mp3," sein, poitrine, le Sein, corsage, milieu"
国防,guófáng,défense nationale,cmn-84419249.mp3," défense nationale, La défense nationale, de défense nationale, de la défense nationale"
外部,wàibù,externe,cmn-8457a7c1.mp3," externe, comptes, externes, External, extérieur"
眼光,yǎnguāng,vision,cmn-8468f46b.mp3," vision, image, une vision, de vision, la vision"
协定,xiédìng,accord,cmn-847000aa.mp3," accord, Accord sur, contrat, Accord de"
皱纹,zhòuwén,ride,cmn-84c117e8.mp3," ride, plisser, des rides, de ride, pli"
罪行,zuìxíng,crime,cmn-84e17ce6.mp3," crime, criminalité, du crime, délit, de la criminalité"
悬,xuán,pendre,cmn-84fb600a.mp3," pendre, accrocher, suspendre, Accrochez, Passer du"
转化,zhuǎnhuà,transformation,cmn-854ca129.mp3," transformation, Transformation de, la Transformation, de transformation, métamorphose"
来客,láikè,visiteur,cmn-85891242.mp3," visiteur, aux visiteurs, des visiteurs, touristiques, accueil"
常识,chángshí,bon sens,cmn-858f0919.mp3," bon sens, sens commun, le bon sens, de bon sens, Le sens commun"
网,wǎng,net,cmn-858f6c10.mp3," net, nets, déduction faite, but, filet"
按期,ànqī,Le calendrier,cmn-85b31acf.mp3," calendrier, horaires, le calendrier, annexe, horaire"
电炉,diànlú,EAF,cmn-85d5b289.mp3," EAF, approche écosystémique, de l'AEP, AEP, approche écosystémique des pêches"
词汇,cíhuì,vocabulaire,cmn-85fc7b85.mp3," vocabulaire, du vocabulaire, un vocabulaire, de vocabulaire, le vocabulaire"
奥秘,àomì,mystère,cmn-8606253e.mp3," mystère, mystère de, le mystère, de mystère, Mystery"
计算机,jìsuànjī,ordinateur,cmn-8612fa7f.mp3," ordinateur, d'ordinateur, informatiques, l'ordinateur, Computer"
晃,huàng,Agiter,cmn-861c96c9.mp3," Agiter, Secouer, Secouez, de Shake"
寓言,yùyán,fable,cmn-865e5946.mp3," fable, conte, de Fable, fables"
伺候,cìhou,attendez,cmn-8696123c.mp3," attendez, Attendez que, Attends, attente, attendre"
疯狂,fēngkuáng,folie,cmn-86a134d3.mp3," folie, de folie, démence, la Folie"
研制,yánzhì,développer,cmn-86f7754d.mp3," développer, Elaborer, Mettre au point, créer, Développer des"
令,lìng,faire,cmn-8720b1ec.mp3," faire, créer, effectuer, Assurez"
嫁,jià,Bru,cmn-87241dcd.mp3," Bru"
壳,ké,coquille,cmn-872ac645.mp3," coquille, coque, de Shell, carapace, coquillage"
盯,dīng,regard,cmn-8730f29f.mp3," regard, regard fixe, dévisager, de Stare, le regard"
拍摄,pāishè,tournage,cmn-873ae629.mp3," tournage, fusillade, Lieu, chasse, coups de feu"
成天,chéngtiān,Tout le temps,cmn-87413321.mp3," Tout le temps, Pendant tout le temps, Pendant tout ce temps, tous les temps, en permanence"
蹄,tí,sabot,cmn-87620ac2.mp3," sabot, des sabots, le sabot, patte, de sabot"
基层,jīcéng,Grass Roots,cmn-87935a13.mp3," Grass Roots, The Grass Roots, de base populaires, base populaires, Gens d'"
创立,chuànglì,trouvé,cmn-87a84fcb.mp3," trouvé, trouvée, fonder, détecté, Found"
肠,cháng,intestinal,cmn-87d3012b.mp3," intestinal, digestif, Intestinale, intestin, intestinales"
压缩,yāsuō,compression,cmn-88122886.mp3," compression, compression de, la compression, par compression, de compression"
狂,kuáng,fou,cmn-882dbcbb.mp3," fou, dingue, enragé, de Mad, dément"
加油,jiāyóu,ravitailler,cmn-8857f1a4.mp3," ravitailler, ravitailler en carburant, Faites le plein, faire le plein, le plein"
歼灭,jiānmiè,anéantir,cmn-889e4343.mp3," anéantir, effacer, Essuyer, Essuyer la, effacer les"
办理,bànlǐ,poignée,cmn-88b57f1c.mp3," poignée, manipuler, traiter, Handle, manier"
毕竟,bìjìng,après tout,cmn-88d86d3f.mp3," après tout, Car, En effet"
谅解,liàngjiě,entente,cmn-88fd2f35.mp3," entente, accord, entendement, intelligence, arrangement"
余,yú,Je,cmn-89125a7b.mp3," Je, je ai, I"
竟然,jìngrán,en fait,cmn-8917583f.mp3," en fait, réellement, En réalité, actuellement"
劝告,quàngào,conseils,cmn-892979f6.mp3," conseils, Conseils de, avis, conseil"
比方,bǐfang,exemple,cmn-8943ad2e.mp3," exemple, cas, instance, d'instance, instance a"
完备,wánbèi,complet,cmn-894d7ec3.mp3," complet, Complete, complètes, complètes sur, complète"
过渡,guòdù,transition,cmn-896e32d7.mp3," transition, adaptation des, la transition, Passage, adaptation"
喘,chuǎn,asthme,cmn-89a7fdb3.mp3," asthme, d'asthme, Asthma, asthmatiques"
优越,yōuyuè,avantageux,cmn-89d73671.mp3," avantageux, avantageuse appréciée, avantageuses, avantageuse, avantageusement"
万古长青,wàngǔchángqīng,Va durer éternellement,cmn-89e8861f.mp3," Va durer éternellement, durera toujours, dureront pour toujours, dureront toujours, durera pour toujours"
编制,biānzhì,établissement,cmn-89eec745.mp3," établissement, Création, Etablissement, fondation, constitution"
炮弹,pàodàn,coquille d' artillerie,cmn-89f5ff8a.mp3," artillerie, artillerie de, d'artillerie, de l'artillerie, Artillery"
解剖,jiěpōu,dissection,cmn-8a08ca19.mp3," dissection, curage, dissections, de dissection, la dissection"
非,fēi,non-,cmn-8a2a7829.mp3," non-, la non, non, de non"
瞪,dèng,regard,cmn-8a2df255.mp3," regard, regard fixe, dévisager, de Stare, le regard"
抖,dǒu,Agiter,cmn-8a2e33b0.mp3," Agiter, Secouer, Secouez, de Shake"
谜语,míyǔ,devinette,cmn-8a8d902f.mp3," devinette, énigme, Jedusor, crible, cribler"
将军,jiāngjūn,général,cmn-8a93ad2b.mp3," général, générale, générales, General, général de"
所在,suǒzài,hôtel,cmn-8aa0c163.mp3," hôtel"
兴高采烈,xìnggāocǎiliè,exubérance,cmn-8abe5acd.mp3," exubérance, l'exubérance, ebullience, bouillonnement, effervescence"
挣,zhèng,gagner,cmn-8ac75015.mp3," gagner, Accumuler, Gagnez, Earn, Gagnez de"
元素,yuánsù,élément,cmn-8b7303d4.mp3," élément, des éléments, Elément, l'élément, d'élément"
悬崖,xuányá,falaise,cmn-8ba853f5.mp3," falaise, cliff, escarpement, falaise de"
书籍,shūjí,Livres,cmn-8bba72ca.mp3," Livres, boutique Livres, des livres, la boutique Livres, Books"
诬蔑,wūmiè,calomnier,cmn-8bcbfb62.mp3," calomnier, diffamer, La calomnie, calomnie, diffamation"
海军,hǎijūn,marine,cmn-8c70cf31.mp3," marine, de la Marine, la Marine, bleu marine, de marine"
多半,duōbàn,plus,cmn-8c788d77.mp3," plus, La plupart des, Les Plus, plupart, la plupart"
帐,zhàng,compte,cmn-8c7b7cad.mp3," compte, compte des, compte rendu, Account, compte de"
配,pèi,match,cmn-8c8fa1ae.mp3," match, matchs, alignement de, alignement, allumette"
旅游,lǚyóu,tour,cmn-8cb75729.mp3," tour, visite, tournée, Organisation, Tour de"
探索,tànsuǒ,explorer,cmn-8cb7e91c.mp3," explorer, explorer les, Découvrir, Découvrez, examiner"
凭,píng,Fiez,cmn-8ccd1a80.mp3," Fiez, Comptez, Compter, Faites confiance"
拜访,bàifǎng,visite,cmn-8cd438c1.mp3," visite, Visiter, séjour, Consultez, Visit"
尘土,chéntǔ,poussière,cmn-8d15b345.mp3," poussière, de Poussières, la poussière, poudre, de poussière"
墙壁,qiángbì,mur,cmn-8d58079d.mp3," mur, paroi, muraille, mural, la paroi"
动力,dònglì,puissance,cmn-8d5a9a0d.mp3," puissance, pouvoir, d'alimentation, force, alimentation"
骨干,gǔgàn,colonne vertébrale,cmn-8d80882e.mp3," colonne vertébrale, Dorsale, pivot, Backbone, dorsal"
没说的,méishuōde,Unsaid 没说 Unsaid, non dit,cmn-8d8c4e26.mp3,"Unsaid 没说 Unsaid, non dit"
不止,bùzhǐ,plus que,cmn-8d8d7976.mp3," plus que, More than, plus d', plus de"
里头,lǐtou,à l'intérieur,cmn-8d8e92db.mp3," à l'intérieur, intérieur, à l'intérieur de, Inside, dans"
奠定,diàndìng,établir,cmn-8d90db07.mp3," établir, créer, fonder, instaurer, constituer"
祖母,zǔmǔ,grand-mère,cmn-8d96d7ae.mp3," grand-mère, grand'mère"
铝,lǚ,aluminium,cmn-8da0041d.mp3," aluminium, aluminium de, Aluminum"
命,mìng,vie,cmn-8de2bf33.mp3," vie, existence, de vie, la vie"
大半,dàbàn,la majorité,cmn-8e39ad0b.mp3," la majorité, La plupart, La majeure partie, de la majorité, la majeure"
渐,jiàn,peu à peu,cmn-8e3dc2f4.mp3," peu à peu, graduellement, Petit à petit, Progressivement"
切实,qièshí,sérieusement,cmn-8e49632c.mp3," sérieusement, avec ardeur, Earnestly, ferveur, ardemment"
钉,dīng,clou,cmn-8e61e121.mp3," clou, ongle, clouer, Nail, des ongles"
战略,zhànlvè,stratégique,cmn-8e9a8439.mp3," stratégique, Strategic, stratégie, stratégique de"
床单,chuángdān,feuille,cmn-8eb9fefe.mp3," feuille, Fiche de, Partition de, drap, Fiche"
快活,kuàihuo,joyeux,cmn-8ec387f9.mp3," joyeux, gai, heureux, jovial, de Joyeux"
垮,kuǎ,effondrement,cmn-8ec4e222.mp3," effondrement, collapsus, Collapse, effondrer, faillite"
俗话,súhuà,dire,cmn-8ec77028.mp3," dire, Disant, de dire, dis"
混凝土,hùnníngtǔ,béton,cmn-8eccc41d.mp3," béton, Concrete, de béton, concret"
染料,rǎnliào,colorant,cmn-8edb0dd9.mp3," colorant, colorant de, de colorant, Dye, colorants"
迫害,pòhài,persécution,cmn-8eed5897.mp3," persécution, des persécutions, les persécutions, Persecution, de persécution"
万岁,wànsuì,Vive,cmn-8f4b58a7.mp3," Vive, Longue vie, Vive l', Longue vie à, Vive la"
团员,tuányuán,membre,cmn-8f585e7b.mp3," membre, ce membre, membre de, député, Membres"
独特,dútè,unique,cmn-8f5943a8.mp3," unique, exceptionnel, SteamID, unique de"
容器,róngqì,récipient,cmn-8f8103b7.mp3," récipient, conteneur, conteneurs, Container, Contenant"
大大,dàdà,très,cmn-8fa06e95.mp3," très, considérablement, fort, Fortement, bien"
牧场,mùchǎng,ranch,cmn-8fa0f409.mp3," ranch, Ranch de, un ranch, le ranch"
伊斯兰教,Yīsīlánjiào,Islam,cmn-8fa76f00.mp3," Islam, l'islam"
高压,gāoyā,Haute pression,cmn-8fc97103.mp3," Haute pression, L'hypertension, la haute pression, Hypertension"
圈子,quānzi,cercle,cmn-8fdf3cfc.mp3," cercle, cercle d', cercle de, du Cercle, cercle d'amis"
影片,yǐngpiàn,film,cmn-8fe23d6c.mp3," film, de film, du film, cinéma, de films"
通信,tōngxìn,communication,cmn-8ff503ce.mp3," communication, communication de, de communication, la communication, communications"
伙,huǒ,partenaire,cmn-90096b3a.mp3," partenaire, partenaire de, commandité, associé, conjoint"
譬如,pìrú,par exemple,cmn-901d2efe.mp3," par exemple, Ainsi, exemple"
兑换,duìhuàn,échange,cmn-902b1a61.mp3," échange, central, d'échange, de change, Bourse"
祖先,zǔxiān,ascendance,cmn-90d15150.mp3," ascendance, Ancestry, ancêtres, ancêtre"
氧化,yǎnghuà,oxydation,cmn-90d783e9.mp3," oxydation, d'oxydation, Oxidation, L'oxydation"
后果,hòuguǒ,conséquences,cmn-90df1963.mp3," conséquences, séquelles, contrecoup, Aftermath, Conséquence"
讲课,jiǎngkè,conférence,cmn-910e201f.mp3," conférence, conférences, de conférences, Exposé, cours"
敬酒,jìngjiǔ,toast,cmn-914222a8.mp3," toast, pain grillé, faire griller, grillé, de Toast"
踊跃,yǒngyuè,enthousiasme,cmn-9142463b.mp3," enthousiasme, avec enthousiasme, enthousiaste, d'enthousiasme, enthousiastes pour"
桃,táo,pêche,cmn-91832a32.mp3," pêche, de pêches, peach, de pêche, la pêche"
孙女,sūnnǚ,petite fille,cmn-9185664a.mp3," petite fille, Granddaughter"
来宾,láibīn,invité,cmn-91884e0d.mp3," invité, Commentaires des Clients, donnée par les clients, Guest, client"
上述,shàngshù,Susmentionné,cmn-91896d5e.mp3," Susmentionné, précité, précitée"
柜子,guìzi,placard,cmn-9190f44a.mp3," placard, Armoire de, Cupboard, armoire, Armoires"
茶话会,cháhuàhuì,dînette,cmn-91dd9611.mp3," dînette, partie de thé, de thé de, de thé, du Tea Party"
印染,yìnrǎn,impression et teinture,cmn-91ffe912.mp3," impression et teinture, impression et de teinture, impression et la teinture"
整,zhěng,ensemble,cmn-92147cca.mp3," ensemble, entier, tout, complet, Le total"
蒙,méng,mongol,cmn-92149b72.mp3," mongol, de Mongolie, mongol en, la Mongolie, Mongole"
自身,zìshēn,lui-même,cmn-921a10e5.mp3," lui-même, même, Itself, se"
法院,fǎyuàn,tribunal,cmn-924e22d6.mp3," tribunal, cour, la Cour, Cour a, terrain"
飞跃,fēiyuè,saut,cmn-9255f3c5.mp3," saut, bond, Bond en, bondir, bissextile"
偶然,ǒurán,de temps en temps,cmn-92942e25.mp3," de temps en temps, parfois, de temps à autre, Occasionnellement, l'occasion"
信息,xìnxī,Informations,cmn-92c9a2f3.mp3," Informations, de l'information, Information sur, d'information, information"
在座,zàizuò,ici,cmn-92d3b25b.mp3," ici, Malheureusement, voici, Là"
侵犯,qīnfàn,invasion,cmn-92e4f877.mp3," invasion, invasion de, d'invasion, L'invasion"
行列,hángliè,rangée,cmn-93058106.mp3," rangée, ligne, file, rang, En rangée"
耐,nài,résistance,cmn-933c5305.mp3," résistance, la résistance, Resistance, de résistance, la résistance à"
随手,suíshǒu,facilement,cmn-9341a78d.mp3," facilement, aisément, faciles, facile, immédiatement"
爆炸,bàozhà,explosion,cmn-93859f7f.mp3," explosion, explosion de, antidéflagrante, d'explosion"
毛泽东思想,máozédōngSīxiǎng,Mao Zedong 毛泽东 Mao, Mao a, de mao 毛泽东 思想 Zedong,cmn-93a73689.mp3,"Mao Zedong 毛泽东 Mao, Mao a, de mao 毛泽东 思想 Zedong"
事务,shìwù,affaires,cmn-93ac284c.mp3," affaires, affaires de, Combattants, des affaires, affaires intérieures"
灰心,huīxīn,découragé,cmn-93b22f87.mp3," découragé, Découragée, Discouraged, découragez pas"
种植,zhòngzhí,récolte,cmn-93ba8d9b.mp3," récolte, Crop, cultures, des cultures"
开口,kāikǒu,ouverture,cmn-93c81c21.mp3," ouverture, d'ouverture, Inauguration, L'ouverture"
上帝,Shàngdì,Dieu,cmn-93cf34bf.mp3," Dieu, Dieu a, dieu de, de Dieu"
天然,tiānrán,naturel,cmn-93cfc998.mp3," naturel, Naturelle, naturelles, Natural, naturel de"
沉思,chénsī,contemplation,cmn-93db2059.mp3," contemplation, de contemplation, la contemplation, contempler"
火焰,huǒyàn,flamme,cmn-944ca559.mp3," flamme, de la flamme, Flame, de flamme, feu"
摇晃,yáohuang,Agiter,cmn-946a96c5.mp3," Agiter, Secouer, Secouez, de Shake"
乐,lè,musique,cmn-94a227db.mp3," musique, de Musique, music, musical, de la musique"
再说,zàishuō,outre,cmn-94bc56ed.mp3," outre, en dehors de, en plus de, hormis, D'ailleurs"
暴雨,bàoyǔ,pluie torrentielle,cmn-94f22c64.mp3," pluie torrentielle, averse, pluies torrentielles, orage, Rainstorm"
唤,huàn,appel,cmn-94fee3b6.mp3," appel, Appeler, appels, Cote, Appelez"
缝,féng,coudre,cmn-9522117a.mp3," coudre, recoudre, Cousez, Coudre le, Cousus"
口试,kǒushì,oral,cmn-9528fccf.mp3," oral, orale, bucco, buccal"
个儿,gèr,hauteur,cmn-956ea39a.mp3," hauteur, Hauteur de, apogée, altitude, de taille Hauteur"
灌,guàn,verser,cmn-957a7936.mp3," verser, déverser, répandrai, affluer, Pour"
可惜,kěxī,malheureusement,cmn-958dbd77.mp3," malheureusement, hélas"
零件,língjiàn,parties,cmn-959ef518.mp3," parties, Pièces, Pièces de, de rechange, Parts"
投降,tóuxiáng,capitulation,cmn-95aec578.mp3," capitulation, cession, abandon, remise, abandonner"
放手,fàngshǒu,laisser,cmn-95b034fd.mp3," laisser, let go, libérer, abandonner, laisser tomber"
老乡,lǎoxiāng,camarade,cmn-95eba773.mp3," camarade, compagnon, homme, collègue, bonhomme"
撑,chēng,soutien,cmn-96513e4a.mp3," soutien, support, d'appui, appui, de soutien"
饮料,yǐnliào,boissons,cmn-965d3f57.mp3," boissons, Beverages, boissons à, boisson, de boissons"
丝毫,sīháo,moindre,cmn-967ef4cf.mp3," moindre, Slightest, moindres, léger, légère"
佛教,Fójiào,bouddhisme,cmn-968bab9a.mp3," bouddhisme, buddhism, du bouddhisme, bouddha, bouddhiste"
工地,gōngdì,chantier de construction,cmn-96a57270.mp3," chantier de construction, Chantier, Construction site, de chantier, chantiers"
天才,tiāncái,génie,cmn-96a834c6.mp3," génie, du génie, génial, de génie, Genius"
昏,hūn,s'évanouir,cmn-96b1eba3.mp3," s'évanouir, faibles, léger, légère, faible"
警惕,jǐngtì,alerte,cmn-96c625e3.mp3," alerte, alerte de, Alerter, Alert"
设想,shèxiǎng,concevoir,cmn-96c6a5be.mp3," concevoir, Concevoir des, Conception, comprendre, Concevez"
况且,kuàngqiě,De plus,,cmn-96d4db99.mp3," De plus,, d'ailleurs"
卧,wò,mensonge,cmn-96f71b14.mp3," mensonge, de Lie, Lie, Allongez"
传染,chuánrǎn,infection,cmn-96fbfc1e.mp3," infection, contamination, infections, des infections, infestation"
子弹,zǐdàn,balle,cmn-975869c6.mp3," balle, balles, puce, Bullet"
眉头,méitóu,front,cmn-976aa50a.mp3," front, le front, Brow, bord, de front"
截,jié,section,cmn-97772db5.mp3," section, coupe, la section, paragraphe, article"
情报,qíngbào,intelligence,cmn-97a15ec3.mp3," intelligence, de renseignements, du renseignement de, de renseignement, du renseignement"
身份,shēnfen,identité,cmn-97c276c3.mp3," identité, ayant une identité, identification, Identity"
货物,huòwù,marchandises,cmn-97c8494f.mp3," marchandises, biens, Goods, l'entreprise La merchandise, articles"
灭亡,mièwáng,périr,cmn-98147f53.mp3," périr, mourir, Péris, Perish, périsse"
火箭,huǒjiàn,fusée,cmn-982105a8.mp3," fusée, roquette, de Rocket, Rocket"
引,yǐn,Lead,cmn-987d4d26.mp3," Lead, Plomb, chef de file, Le plomb, chef"
炼,liàn,affiner,cmn-988e1a59.mp3," affiner, Affiner la, Affinez, peaufiner, Affiner les"
举办,jǔbàn,tenir,cmn-98ff5e82.mp3," tenir, conserver, détenir, garder, avoir"
一口气,yīkǒuqì,souffle,cmn-98ffadc7.mp3," souffle, Breath, la respiration, le souffle, bouffée"
顾问,gùwèn,consultant,cmn-993e1d7b.mp3," consultant, conseiller, Consultant en, conseillère, consultante"
吃苦,chīkǔ,difficultés d'ours,cmn-9992d312.mp3," d'ours, Ours, baissiers, l'ours"
镇压,zhènyā,répression,cmn-99a2302d.mp3," répression, la répression, refoulement, Repression, de répression"
急躁,jízào,irritable,cmn-99e87405.mp3," irritable, irascible, irritabilité, irritable d'"
读物,dúwù,choses à lire,cmn-9a3707fb.mp3," choses à lire, la matière à lire, matériel de lecture, textes de lecture, matière à lire"
客观,kèguān,objectif,cmn-9a3f92d1.mp3," objectif, l'Objectif, Objectif de, l'objectif n, objectif n"
本身,běnshēn,lui-même,cmn-9a4b88da.mp3," lui-même, même, Itself, se"
档案,dàng'àn,fichier,cmn-9a567359.mp3," fichier, de fichiers, de fichier, dossier"
当中,dāngzhōng,parmi,cmn-9a792ae4.mp3," parmi, entre, chez, Chez les, notamment"
惨,cǎn,misérable,cmn-9a8d9552.mp3," misérable, malheureux, minable, Misérables, Miserable"
实质,shízhì,substance,cmn-9a965d8c.mp3," substance, des substances, fond, la substance, de substances"
大方,dàfang,généreux,cmn-9a99b9de.mp3," généreux, Generous, généreusement, généreuses, copieux"
透明,tòumíng,transparent,cmn-9aa2ff31.mp3," transparent, transparente, la transparence, de transparence, Transparence"
旗袍,qípáo,cheongsam,cmn-9aa7dbcf.mp3," cheongsam, Cheongsam En, Qipao"
决口,juékǒu,éclater,cmn-9ac7eb49.mp3," éclater, crever, en rafale, explosion, Burst"
楼房,lóufáng,maison,cmn-9b57a8b4.mp3," maison, Chambre, house, la maison, Appartement"
时时,shíshí,constamment,cmn-9b8d150c.mp3," constamment, constante, en permanence, permanence, en constante"
设法,shèfǎ,essayer,cmn-9b8d16b0.mp3," essayer, chercher, Essayez, essai, Essayez d'"
丰收,fēngshōu,pare-chocs,cmn-9b9200cd.mp3," pare-chocs, Adhésifs Pour, Bumper, exceptionnel, Adhésif Pour"
封锁,fēngsuǒ,blocus,cmn-9bc8e55f.mp3," blocus, blocage, blocus de, Blockade, du blocus"
思索,sīsuǒ,pensée,cmn-9bcfbf8a.mp3," pensée, réflexion, Pensant, En pensant, Penser"
评,píng,examen,cmn-9bfabf15.mp3," examen, Review, critique, avis, d'examen"
倒腾,dǎoteng,Acheter et vendre,cmn-9c38c1b2.mp3," Acheter et vendre, acheter et à vendre, Achetez et vendez, acheter et de vendre, acheter et vendre des"
梳,shū,peigne,cmn-9c77495d.mp3," peigne, Comb, en peigne, coiffer, crête"
万万,wànwàn,absolument,cmn-9d057f2f.mp3," absolument, Absolutely, parfaitement, strictement, complètement"
保守,bǎoshǒu,conservatisme,cmn-9d64d6b5.mp3," conservatisme, conservation, de conservatisme, Conservatism, du conservatisme"
测试,cèshì,test,cmn-9daba997.mp3," test, essai, contrôle, de test, analyse"
