房间,fángjiān,TO TRANSLATE,cmn-e1677cc4.mp3
机会,jīhuì,TO TRANSLATE,cmn-e1a7de41.mp3
词,cí,TO TRANSLATE,cmn-e22607b1.mp3
别,bié,TO TRANSLATE,cmn-e236a37a.mp3
晚,wǎn,TO TRANSLATE,cmn-e2773e09.mp3
冬,dōng,TO TRANSLATE,cmn-e2d11b57.mp3
名字,míngzi,TO TRANSLATE,cmn-e395b46c.mp3
有意思,yǒuyìsi,TO TRANSLATE,cmn-e3977150.mp3
小时,xiǎoshí,TO TRANSLATE,cmn-e3db239d.mp3
语法,yǔfǎ,TO TRANSLATE,cmn-e441c771.mp3
首都,shǒudū,TO TRANSLATE,cmn-e488d031.mp3
月球,yuèqiú,TO TRANSLATE,cmn-e499935c.mp3
下午,xiàwǔ,TO TRANSLATE,cmn-e49f7587.mp3
换,huàn,TO TRANSLATE,cmn-e4db51c2.mp3
清楚,qīngchu,TO TRANSLATE,cmn-e52ac204.mp3
健康,jiànkāng,TO TRANSLATE,cmn-e57e29d1.mp3
进去,jìnqù,TO TRANSLATE,cmn-e5990ca6.mp3
教室,jiàoshì,TO TRANSLATE,cmn-e667bbaf.mp3
夏,xià,TO TRANSLATE,cmn-e7042c05.mp3
取得,qǔdé,TO TRANSLATE,cmn-e7d22533.mp3
比赛,bǐsài,TO TRANSLATE,cmn-e814b6a1.mp3
一块儿,yíkuàir,TO TRANSLATE,cmn-e846b23d.mp3
青年,qīngnián,TO TRANSLATE,cmn-e8745148.mp3
照相,zhàoxiàng,TO TRANSLATE,cmn-e89b3a8d.mp3
活动,huódòng,TO TRANSLATE,cmn-e8a37723.mp3
遍,biàn,TO TRANSLATE,cmn-e8e364aa.mp3
点,diǎn,TO TRANSLATE,cmn-e8e4eed6.mp3
坏,huài,TO TRANSLATE,cmn-e980a1bf.mp3
凉快,liángkuai,TO TRANSLATE,cmn-e9ac64fd.mp3
下来,xiàlái,TO TRANSLATE,cmn-e9c485fa.mp3
零,líng,TO TRANSLATE,cmn-e9c57755.mp3
怕,pà,TO TRANSLATE,cmn-e9c88a80.mp3
三,sān,TO TRANSLATE,cmn-e9d2be5a.mp3
广播,guǎngbō,TO TRANSLATE,cmn-e9f284e4.mp3
九,jiǔ,TO TRANSLATE,cmn-ea135b66.mp3
汉语,hànyǔ,TO TRANSLATE,cmn-ea207f42.mp3
声调,shēngdiào,TO TRANSLATE,cmn-ea3b7d74.mp3
提高,tígāo,TO TRANSLATE,cmn-ea3d0aa0.mp3
高,gāo,TO TRANSLATE,cmn-ea554c69.mp3
翻译,fānyì,TO TRANSLATE,cmn-eb015e2b.mp3
热,rè,TO TRANSLATE,cmn-eb250bea.mp3
女儿,nǚér,TO TRANSLATE,cmn-eb533b19.mp3
遇到,yùdào,TO TRANSLATE,cmn-eb934fcd.mp3
面包,miànbāo,TO TRANSLATE,cmn-ebb06b65.mp3
课本,kèběn,TO TRANSLATE,cmn-ebf48f65.mp3
寒假,hánjià,TO TRANSLATE,cmn-ec18a738.mp3
从_起,cóng_qǐ,TO TRANSLATE,cmn-ec705201.mp3
小姐,xiǎojie,TO TRANSLATE,cmn-ecd62eca.mp3
茶,chá,TO TRANSLATE,cmn-ed8499f4.mp3
欢迎,huānyíng,TO TRANSLATE,cmn-edc6676d.mp3
尤其,yóuqí,TO TRANSLATE,cmn-ee5ac528.mp3
任何,rènhé,TO TRANSLATE,cmn-ee96c7eb.mp3
真,zhēn,TO TRANSLATE,cmn-eea854f4.mp3
挺,tǐng,TO TRANSLATE,cmn-eeacf8d5.mp3
不,bù,TO TRANSLATE,cmn-eebf7a43.mp3
物理,wùlǐ,TO TRANSLATE,cmn-ef2164df.mp3
得到,dédào,TO TRANSLATE,cmn-ef39f77e.mp3
认为,rènwéi,TO TRANSLATE,cmn-ef8891b7.mp3
你们,nǐmen,TO TRANSLATE,cmn-ef91cd5b.mp3
反对,fǎnduì,TO TRANSLATE,cmn-efc5db72.mp3
病,bìng,TO TRANSLATE,cmn-f03e7445.mp3
体育,tǐyù,TO TRANSLATE,cmn-f09ed3a9.mp3
晚上,wǎnshang,TO TRANSLATE,cmn-f0ae2b6f.mp3
农民,nóngmín,TO TRANSLATE,cmn-f0d991c4.mp3
使用,shǐyòng,TO TRANSLATE,cmn-f0dcc8bf.mp3
试,shì,TO TRANSLATE,cmn-f14a9fe7.mp3
次,cì,TO TRANSLATE,cmn-f14d159b.mp3
上边,shàngbiān,TO TRANSLATE,cmn-f14ee4bb.mp3
南边,nánbiān,TO TRANSLATE,cmn-f1a08faa.mp3
袜子,wàzi,TO TRANSLATE,cmn-f22be90d.mp3
几,jǐ,TO TRANSLATE,cmn-f27c663d.mp3
必须,bìxū,TO TRANSLATE,cmn-f2c7fedd.mp3
猪,zhū,TO TRANSLATE,cmn-f2d98286.mp3
还是,háishì,TO TRANSLATE,cmn-f3287cbb.mp3
没意思,méiyìsi,TO TRANSLATE,cmn-f33976cf.mp3
一边_一边,yìbiān_4biān_,TO TRANSLATE,cmn-f3d16efc.mp3
看,kàn,TO TRANSLATE,cmn-f4728089.mp3
满,mǎn,TO TRANSLATE,cmn-f4ce910d.mp3
大概,dàgài,TO TRANSLATE,cmn-f4d46609.mp3
开,kāi,TO TRANSLATE,cmn-f5a0a9cd.mp3
展览,zhǎnlǎn,TO TRANSLATE,cmn-f5a6bb84.mp3
改,gǎi,TO TRANSLATE,cmn-f5be3136.mp3
以后,yǐhòu,TO TRANSLATE,cmn-f5dd1e73.mp3
活儿,huór,TO TRANSLATE,cmn-f5f3df6a.mp3
先,xiān,TO TRANSLATE,cmn-f5ffac45.mp3
科学,kēxué,TO TRANSLATE,cmn-f64d99ec.mp3
眼睛,yǎnjing,TO TRANSLATE,cmn-f64ec914.mp3
新闻,xīnwén,TO TRANSLATE,cmn-f66b58e0.mp3
电影,diànyǐng,TO TRANSLATE,cmn-f68df445.mp3
半天,bàntiān,TO TRANSLATE,cmn-f6917904.mp3
电视,diànshì,TO TRANSLATE,cmn-f6c538c2.mp3
劳驾,láojià,TO TRANSLATE,cmn-f6f510d1.mp3
离,lí,TO TRANSLATE,cmn-f7026e5c.mp3
和,hé,TO TRANSLATE,cmn-f711ecca.mp3
一_就_,yī_jiù_,TO TRANSLATE,cmn-f7242571.mp3
早晨,zǎochen,TO TRANSLATE,cmn-f77b4228.mp3
中间,zhōngjiān,TO TRANSLATE,cmn-f79efa5d.mp3
以前,yǐqián,TO TRANSLATE,cmn-f7d4e6d1.mp3
送,sòng,TO TRANSLATE,cmn-f84e19c0.mp3
节目,jiémù,TO TRANSLATE,cmn-f8a5f5d4.mp3
不但,búdàn,TO TRANSLATE,cmn-f8c85b98.mp3
倍,bèi,TO TRANSLATE,cmn-f8e2ac8f.mp3
唱,chàng,TO TRANSLATE,cmn-f923075d.mp3
作,zuò,TO TRANSLATE,cmn-f978aef4.mp3
久,jiǔ,TO TRANSLATE,cmn-f97fc330.mp3
老,lǎo,TO TRANSLATE,cmn-f98c73f7.mp3
喝,hē,TO TRANSLATE,cmn-f9cd093c.mp3
马,mǎ,TO TRANSLATE,cmn-f9d7da5e.mp3
赢,yíng,TO TRANSLATE,cmn-f9dac033.mp3
商店,shāngdiàn,TO TRANSLATE,cmn-f9f7388b.mp3
够,gòu,TO TRANSLATE,cmn-fab33c61.mp3
句子,jùzi,TO TRANSLATE,cmn-fac7a64d.mp3
块,kuài,TO TRANSLATE,cmn-faec39e9.mp3
开始,kāishǐ,TO TRANSLATE,cmn-fb201a71.mp3
年纪,niánjì,TO TRANSLATE,cmn-fc0852db.mp3
都,dōu,TO TRANSLATE,cmn-fc0c3684.mp3
搬,bān,TO TRANSLATE,cmn-fc0f10d9.mp3
天气,tiānqì,TO TRANSLATE,cmn-fc4711bc.mp3
米,mǐ,TO TRANSLATE,cmn-fc5a62f8.mp3
跑步,pǎobù,TO TRANSLATE,cmn-fcb45358.mp3
例如,lìrú,TO TRANSLATE,cmn-fd7a9450.mp3
整齐,zhěngqí,TO TRANSLATE,cmn-fd7e800f.mp3
雪,xuě,TO TRANSLATE,cmn-fdc42b1a.mp3
电,diàn,TO TRANSLATE,cmn-fdca172a.mp3
能,néng,TO TRANSLATE,cmn-fdce5cb3.mp3
听见,tīngjiàn,TO TRANSLATE,cmn-fdf8b2bf.mp3
难,nán,TO TRANSLATE,cmn-fe05ce26.mp3
听,tīng,TO TRANSLATE,cmn-fe49ae80.mp3
派,pài,TO TRANSLATE,cmn-fe5e8037.mp3
数学,shùxué,TO TRANSLATE,cmn-fe7e69f4.mp3
愿意,yuànyì,TO TRANSLATE,cmn-ff2f7e4e.mp3
过去,guòqù,TO TRANSLATE,cmn-ff56e481.mp3
画儿,huàr,TO TRANSLATE,cmn-ff6e23cb.mp3
刻,kè,TO TRANSLATE,cmn-ff81b31e.mp3
话,huà,TO TRANSLATE,cmn-ff9117d5.mp3
早饭,zǎofàn,TO TRANSLATE,cmn-ffbe8865.mp3
